Municipio,Sector,Estrato,Servicio,Cargo Fijo,Cargo por Consumo Menor,Cargo por Consumo Mayor,Cargo por Consumo,Suspensión,Reinstalación,Reconexión,Corte,Año,Mes
Girardota,Industrial,Industrial,Alcantarillado,5996.34,0.00,0.00,4118.14,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Girardota,Oficial y Exenta,Oficial y Exenta,Acueducto,8020.05,0.00,0.00,4047.75,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Girardota,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4612.57,0.00,0.00,3167.80,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Girardota,Residencial,1,Acueducto,2406.02,1214.33,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Girardota,Residencial,1,Alcantarillado,1383.77,950.34,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Girardota,Residencial,2,Acueducto,4812.03,2428.65,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Girardota,Residencial,2,Alcantarillado,2767.54,1900.68,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Girardota,Residencial,3,Acueducto,6817.04,3440.59,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Girardota,Residencial,3,Alcantarillado,3920.68,2692.63,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Girardota,Residencial,4,Acueducto,8020.05,4047.75,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Girardota,Residencial,4,Alcantarillado,4612.57,3167.80,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Girardota,Residencial,5,Acueducto,12030.08,6071.63,6071.63,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Girardota,Residencial,5,Alcantarillado,6918.86,4751.70,4751.70,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Girardota,Residencial,6,Acueducto,12832.08,6476.40,6476.40,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Girardota,Residencial,6,Alcantarillado,7380.11,5068.48,5068.48,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Comercial,Comercial,Acueducto,12431.08,0.00,0.00,6274.01,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Comercial,Comercial,Alcantarillado,7149.48,0.00,0.00,4910.09,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Industrial,Industrial,Acueducto,10827.07,0.00,0.00,5464.46,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Industrial,Industrial,Alcantarillado,6226.97,0.00,0.00,4276.53,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Oficial y Exenta,Oficial y Exenta,Acueducto,8020.05,0.00,0.00,4047.75,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4612.57,0.00,0.00,3167.80,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Residencial,1,Acueducto,4010.03,2023.88,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Residencial,1,Alcantarillado,2306.29,1583.90,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Residencial,2,Acueducto,5213.03,2631.04,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Residencial,2,Alcantarillado,2998.17,2059.07,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Residencial,3,Acueducto,7619.05,3845.36,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Residencial,3,Alcantarillado,4381.94,3009.41,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Residencial,4,Acueducto,8020.05,4047.75,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Residencial,4,Alcantarillado,4612.57,3167.80,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Residencial,5,Acueducto,12030.08,6071.63,6071.63,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Residencial,5,Alcantarillado,6918.86,4751.70,4751.70,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Residencial,6,Acueducto,12832.08,6476.40,6476.40,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Itaguí,Residencial,6,Alcantarillado,7380.11,5068.48,5068.48,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Comercial,Comercial,Acueducto,12431.08,0.00,0.00,6274.01,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Comercial,Comercial,Alcantarillado,7149.48,0.00,0.00,4910.09,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Industrial,Industrial,Acueducto,11228.07,0.00,0.00,5666.85,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Industrial,Industrial,Alcantarillado,6457.60,0.00,0.00,4434.92,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Oficial y Exenta,Oficial y Exenta,Acueducto,8020.05,0.00,0.00,4047.75,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4612.57,0.00,0.00,3167.80,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Residencial,1,Acueducto,4010.03,2023.88,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Residencial,1,Alcantarillado,2306.29,1583.90,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Residencial,2,Acueducto,4812.03,2428.65,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Residencial,2,Alcantarillado,2767.54,1900.68,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Residencial,3,Acueducto,8020.05,4047.75,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Residencial,3,Alcantarillado,4612.57,3167.80,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Residencial,4,Acueducto,8020.05,4047.75,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Residencial,4,Alcantarillado,4612.57,3167.80,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Residencial,5,Acueducto,12030.08,6071.63,6071.63,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Residencial,5,Alcantarillado,6918.86,4751.70,4751.70,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Residencial,6,Acueducto,12832.08,6476.40,6476.40,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
La Estrella,Residencial,6,Alcantarillado,7380.11,5068.48,5068.48,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Comercial,Comercial,Acueducto,12030.08,0.00,0.00,6071.63,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Comercial,Comercial,Alcantarillado,6918.86,0.00,0.00,4751.70,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Industrial,Industrial,Acueducto,10426.07,0.00,0.00,5262.08,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Industrial,Industrial,Alcantarillado,5996.34,0.00,0.00,4118.14,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Oficial y Exenta,Oficial y Exenta,Acueducto,8020.05,0.00,0.00,4047.75,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4612.57,0.00,0.00,3167.80,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Residencial,1,Acueducto,3208.02,1619.10,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Residencial,1,Alcantarillado,1845.03,1267.12,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Residencial,2,Acueducto,4812.03,2428.65,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Residencial,2,Alcantarillado,2767.54,1900.68,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Residencial,3,Acueducto,7017.54,3541.78,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Residencial,3,Alcantarillado,4036.00,2771.83,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Residencial,4,Acueducto,8020.05,4047.75,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Residencial,4,Alcantarillado,4612.57,3167.80,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Residencial,5,Acueducto,12030.08,6071.63,6071.63,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Residencial,5,Alcantarillado,6918.86,4751.70,4751.70,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Residencial,6,Acueducto,12832.08,6476.40,6476.40,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Medellín,Residencial,6,Alcantarillado,7380.11,5068.48,5068.48,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Comercial,Comercial,Acueducto,12431.08,0.00,0.00,6274.01,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Comercial,Comercial,Alcantarillado,7149.48,0.00,0.00,4910.09,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Industrial,Industrial,Acueducto,11524.81,0.00,0.00,5816.62,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Industrial,Industrial,Alcantarillado,6628.26,0.00,0.00,4552.13,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Oficial y Exenta,Oficial y Exenta,Acueducto,8020.05,0.00,0.00,4047.75,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4612.57,0.00,0.00,3167.80,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Residencial,1,Acueducto,2406.02,1214.33,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Residencial,1,Alcantarillado,1383.77,950.34,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Residencial,2,Acueducto,4812.03,2428.65,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Residencial,2,Alcantarillado,2767.54,1900.68,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Residencial,3,Acueducto,7779.45,3926.32,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Residencial,3,Alcantarillado,4335.82,2977.73,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Residencial,4,Acueducto,8020.05,4047.75,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Residencial,4,Alcantarillado,4612.57,3167.80,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Residencial,5,Acueducto,12030.08,6071.63,6071.63,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Residencial,5,Alcantarillado,6918.86,4751.70,4751.70,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Residencial,6,Acueducto,12832.08,6476.40,6476.40,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Sabaneta,Residencial,6,Alcantarillado,7380.11,5068.48,5068.48,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Comercial,Comercial,Acueducto,12030.08,0.00,0.00,6071.63,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Comercial,Comercial,Alcantarillado,6918.86,0.00,0.00,4751.70,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Industrial,Industrial,Acueducto,10426.07,0.00,0.00,5262.08,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Industrial,Industrial,Alcantarillado,5996.34,0.00,0.00,4118.14,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Oficial y Exenta,Oficial y Exenta,Acueducto,8020.05,0.00,0.00,4047.75,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4612.57,0.00,0.00,3167.80,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Residencial,1,Acueducto,2406.02,1214.33,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Residencial,1,Alcantarillado,1383.77,950.34,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Residencial,2,Acueducto,4812.03,2428.65,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Residencial,2,Alcantarillado,2767.54,1900.68,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Residencial,3,Acueducto,6817.04,3440.59,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Residencial,3,Alcantarillado,4612.57,3167.80,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Residencial,4,Acueducto,8020.05,4047.75,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Residencial,4,Alcantarillado,4612.57,3167.80,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Residencial,5,Acueducto,12030.08,6071.63,6071.63,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Residencial,5,Alcantarillado,6918.86,4751.70,4751.70,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Residencial,6,Acueducto,12832.08,6476.40,6476.40,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Rionegro,Residencial,6,Alcantarillado,7380.11,5068.48,5068.48,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Comercial,Comercial,Acueducto,12030.08,0.00,0.00,6071.63,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Comercial,Comercial,Alcantarillado,6918.86,0.00,0.00,4751.70,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Industrial,Industrial,Acueducto,10426.07,0.00,0.00,5262.08,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Industrial,Industrial,Alcantarillado,5996.34,0.00,0.00,4118.14,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Oficial y Exenta,Oficial y Exenta,Acueducto,8020.05,0.00,0.00,4047.75,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4612.57,0.00,0.00,3167.80,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Residencial,1,Acueducto,2406.02,1214.33,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Residencial,1,Alcantarillado,1383.77,950.34,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Residencial,2,Acueducto,4812.03,2428.65,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Residencial,2,Alcantarillado,2767.54,1900.68,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Residencial,3,Acueducto,6817.04,3440.59,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Residencial,3,Alcantarillado,3920.68,2692.63,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Residencial,4,Acueducto,8020.05,4047.75,4047.75,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Residencial,4,Alcantarillado,4612.57,3167.80,3167.80,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Residencial,5,Acueducto,12030.08,6071.63,6071.63,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Residencial,5,Alcantarillado,6918.86,4751.70,4751.70,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Residencial,6,Acueducto,12832.08,6476.40,6476.40,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
El Retiro,Residencial,6,Alcantarillado,7380.11,5068.48,5068.48,0.00,16240.00,13920.00,25520.00,27840.00,2023,Marzo
Barbosa,Comercial,Comercial,Acueducto,12536.01,0.00,0.00,5409.23,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Comercial,Comercial,Alcantarillado,7189.07,0.00,0.00,3099.62,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Industrial,Industrial,Acueducto,12536.01,0.00,0.00,5409.22,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Industrial,Industrial,Alcantarillado,7189.07,0.00,0.00,3099.62,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Oficial y Exenta,Oficial y Exenta,Acueducto,8357.34,0.00,0.00,3606.15,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4792.71,0.00,0.00,2066.41,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Residencial,1,Acueducto,5850.14,2524.31,3606.15,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Residencial,1,Alcantarillado,3594.53,1549.81,2066.41,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Residencial,2,Acueducto,6685.87,2884.92,3606.15,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Residencial,2,Alcantarillado,3834.17,1653.13,2066.41,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Residencial,3,Acueducto,8357.34,3606.15,3606.15,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Residencial,3,Alcantarillado,4792.71,2066.41,2066.41,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Residencial,4,Acueducto,8357.34,3606.15,3606.15,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Residencial,4,Alcantarillado,4792.71,2066.41,2066.41,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Residencial,5,Acueducto,12536.01,5409.23,5409.23,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Residencial,5,Alcantarillado,7189.07,3099.62,3099.62,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Residencial,6,Acueducto,13371.74,5769.84,5769.84,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Barbosa,Residencial,6,Alcantarillado,7668.34,3306.26,3306.26,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Comercial,Comercial,Acueducto,13002.90,0.00,0.00,6561.34,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Comercial,Comercial,Alcantarillado,7478.36,0.00,0.00,5134.36,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Industrial,Industrial,Acueducto,12583.46,0.00,0.00,6349.68,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Industrial,Industrial,Alcantarillado,7237.13,0.00,0.00,4968.74,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Oficial y Exenta,Oficial y Exenta,Acueducto,8388.97,0.00,0.00,4233.12,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4824.75,0.00,0.00,3312.49,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Residencial,1,Acueducto,3355.59,1693.25,4233.12,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Residencial,1,Alcantarillado,1929.90,1325.00,3312.49,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Residencial,2,Acueducto,5033.38,2539.87,4233.12,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Residencial,2,Alcantarillado,2894.85,1987.49,3312.49,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Residencial,3,Acueducto,8388.97,4233.12,4233.12,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Residencial,3,Alcantarillado,4342.28,2981.24,3312.49,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Residencial,4,Acueducto,8388.97,4233.12,4233.12,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Residencial,4,Alcantarillado,4824.75,3312.49,3312.49,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Residencial,5,Acueducto,15100.15,7619.62,7619.62,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Residencial,5,Alcantarillado,8684.55,5962.48,5962.48,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Residencial,6,Acueducto,15100.15,7619.62,7619.62,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Bello,Residencial,6,Alcantarillado,8684.55,5962.48,5962.48,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Comercial,Comercial,Acueducto,12583.46,0.00,0.00,6239.27,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Comercial,Comercial,Alcantarillado,7237.13,0.00,0.00,4810.61,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Industrial,Industrial,Acueducto,10905.66,0.00,0.00,5407.36,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Industrial,Industrial,Alcantarillado,6272.18,0.00,0.00,4169.19,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Oficial y Exenta,Oficial y Exenta,Acueducto,8388.97,0.00,0.00,4159.51,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4824.75,0.00,0.00,3207.07,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Residencial,1,Acueducto,4530.04,2246.14,4159.51,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Residencial,1,Alcantarillado,3956.30,2629.80,3207.07,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Residencial,2,Acueducto,7130.62,3535.58,4159.51,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Residencial,2,Alcantarillado,4149.29,2758.08,3207.07,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Residencial,3,Acueducto,8388.97,4159.51,4159.51,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Residencial,3,Alcantarillado,4631.76,3046.72,3207.07,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Residencial,4,Acueducto,8388.97,4159.51,4159.51,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Residencial,4,Alcantarillado,4824.75,3207.07,3207.07,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Residencial,5,Acueducto,12583.46,6239.27,6239.27,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Residencial,5,Alcantarillado,7237.13,4810.61,4810.61,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Residencial,6,Acueducto,13422.35,6655.22,6655.22,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Caldas,Residencial,6,Alcantarillado,7719.60,5131.31,5131.31,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Comercial,Comercial,Acueducto,12583.46,0.00,0.00,7039.68,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Comercial,Comercial,Alcantarillado,7237.13,0.00,0.00,4968.74,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Industrial,Industrial,Acueducto,10905.66,0.00,0.00,7039.68,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Industrial,Industrial,Alcantarillado,6272.18,0.00,0.00,4306.24,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Oficial y Exenta,Oficial y Exenta,Acueducto,8388.97,0.00,0.00,4233.12,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4824.75,0.00,0.00,3312.49,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Residencial,1,Acueducto,4194.49,2116.56,4233.12,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Residencial,1,Alcantarillado,2412.38,1656.25,3312.49,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Residencial,2,Acueducto,5201.16,2624.53,4233.12,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Residencial,2,Alcantarillado,2894.85,1987.49,3312.49,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Residencial,3,Acueducto,8388.97,4233.12,4233.12,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Residencial,3,Alcantarillado,4824.75,3312.49,3312.49,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Residencial,4,Acueducto,8388.97,4233.12,4233.12,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Residencial,4,Alcantarillado,4824.75,3312.49,3312.49,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Residencial,5,Acueducto,13674.02,6899.99,6899.99,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Residencial,5,Alcantarillado,7237.13,4968.74,4968.74,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Residencial,6,Acueducto,16190.71,8169.92,8169.92,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Copacabana,Residencial,6,Alcantarillado,8539.81,5863.11,5863.11,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Envigado,Comercial,Comercial,Acueducto,12583.46,0.00,0.00,6349.68,16240.00,13920.00,25520.00,27840.00,2023,Abril
Envigado,Comercial,Comercial,Alcantarillado,7237.13,0.00,0.00,4968.74,16240.00,13920.00,25520.00,27840.00,2023,Abril
Envigado,Industrial,Industrial,Acueducto,10905.66,0.00,0.00,5503.06,16240.00,13920.00,25520.00,27840.00,2023,Abril
Envigado,Industrial,Industrial,Alcantarillado,6272.18,0.00,0.00,4306.24,16240.00,13920.00,25520.00,27840.00,2023,Abril
Envigado,Oficial y Exenta,Oficial y Exenta,Acueducto,8388.97,0.00,0.00,4233.12,16240.00,13920.00,25520.00,27840.00,2023,Abril
Envigado,Oficial y Exenta,Oficial y Exenta,Alcantarillado,4824.75,0.00,0.00,3312.49,16240.00,13920.00,25520.00,27840.00,2023,Abril
Envigado,Residencial,1,Acueducto,2516.69,1269.94,4233.12,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Envigado,Residencial,1,Alcantarillado,1447.43,993.75,3312.49,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
Envigado,Residencial,2,Acueducto,5033.38,2539.87,4233.12,0.00,16240.00,13920.00,25520.00,27840.00,2023,Abril
